Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk		NDistTk	NDistCE	RatioDistTk	RatioDistCE	
Spring	SEC	109	0	0	1	1	157	9	63	9	0.015986	0.002284	
Spring	SEC	494	0	0	0	1	58	3	33	2	0.008374	0.000507	
Spring	SEC	1277	0	0	1	1	83	4	31	4	0.007866	0.001015	
Spring	SEC	1385	0	0	0	1	121	10	72	8	0.018269	0.002030	
Spring	SEC	1395	0	0	1	1	198	22	75	22	0.019031	0.005582	
Spring	SEC	500	0	0	0	1	26	4	12	2	0.003045	0.000507	
Spring	SEC	117	0	0	0	1	38	5	33	4	0.008374	0.001015	
Spring	SEC	1014	0	0	0	1	107	6	58	6	0.014717	0.001522	
Spring	SEC	1911	0	0	1	1	122	13	46	13	0.011672	0.003299	
Spring	SEC	1917	0	0	0	1	64	10	42	8	0.010657	0.002030	
Spring	SEC	597	0	0	1	1	79	9	32	9	0.008120	0.002284	
Spring	SGF	46	0	0	1	1	36	4	16	3	0.012461	0.002336	
Spring	SHL	56	0	0	0	0	43	0	28	0	0.133333	0.000000	
Spring	SPR	7040	0	0	1	1	137	6	43	6	0.022199	0.003098	
Spring	SPR	6955	0	0	0	1	39	3	33	3	0.017037	0.001549	
Spring	SPR	9092	0	0	1	1	299	21	69	21	0.035622	0.010842	
Spring	SPR	7638	1	0	1	1	1473	65	153	65	0.078988	0.033557	
Spring	SPR	9479	0	0	0	1	75	4	60	4	0.030976	0.002065	
Spring	SPR	7688	0	0	0	1	11	2	11	2	0.005679	0.001033	
Spring	SPR	5641	0	0	1	1	239	19	87	18	0.044915	0.009293	
Spring	SPR	7562	0	0	1	1	74	7	31	7	0.016004	0.003614	
Spring	SPR	6231	0	0	1	1	73	6	43	6	0.022199	0.003098	
Spring	SPR	7820	0	0	1	1	122	9	83	7	0.042850	0.003614	
Spring	SPR	9742	0	0	1	1	27	5	19	4	0.009809	0.002065	
Spring	SPR	9197	0	0	0	1	32	4	21	4	0.010842	0.002065	
Spring	SPR	6369	0	0	0	1	50	1	32	1	0.016520	0.000516	
Spring	SPR	5395	0	0	0	1	61	6	38	4	0.019618	0.002065	
Spring	SPR	6385	0	0	0	1	40	2	34	2	0.017553	0.001033	
Spring	SPR	7190	0	0	1	1	32	9	22	6	0.011358	0.003098	
Spring	SPR	8665	0	0	1	1	296	34	104	34	0.053691	0.017553	
Spring	SPR	5016	0	0	0	1	21	1	16	1	0.008260	0.000516	
Spring	SPR	5785	0	0	0	1	95	17	44	16	0.022716	0.008260	
Spring	SPR	6042	0	0	1	1	66	13	42	12	0.021683	0.006195	
Spring	SPR	5402	0	0	1	1	265	40	59	39	0.030459	0.020134	
Spring	SPR	5367	0	0	0	1	98	4	23	4	0.011874	0.002065	
Spring	SPR	6560	0	0	0	1	53	3	37	2	0.019102	0.001033	
Spring	SPR	6178	0	1	1	1	286	33	77	30	0.039752	0.015488	
Spring	SPR	6921	0	0	1	1	79	2	35	2	0.018069	0.001033	
Spring	SPR	6052	0	0	1	1	113	18	44	17	0.022716	0.008776	
Spring	SPR	6567	0	0	1	1	152	18	48	17	0.024781	0.008776	
Spring	SPR	6440	0	0	0	1	26	5	20	3	0.010325	0.001549	
Spring	SPR	10026	0	0	1	1	36	7	22	6	0.011358	0.003098	
Spring	SPR	6663	0	0	0	1	159	20	59	20	0.030459	0.010325	
Spring	SPR	8178	0	0	0	1	135	12	69	10	0.035622	0.005163	
Spring	SPR	8880	0	0	0	1	52	7	34	6	0.017553	0.003098	
Spring	SPR	5171	0	0	0	1	12	2	11	2	0.005679	0.001033	
Spring	SPR	9046	0	0	0	1	92	8	49	6	0.025297	0.003098	
Spring	SPR	6965	0	0	0	1	55	3	35	2	0.018069	0.001033	
Spring	SPR	8375	0	0	1	1	79	11	48	10	0.024781	0.005163	
Spring	SPR	8124	0	0	0	1	29	2	18	1	0.009293	0.000516	
Spring	SPR	8766	0	0	0	1	54	4	38	4	0.019618	0.002065	
Spring	SPR	6719	0	0	0	1	62	10	33	7	0.017037	0.003614	
Spring	SPR	5569	0	0	1	1	61	6	27	6	0.013939	0.003098	
Spring	SPR	6082	0	1	0	1	435	57	115	55	0.059370	0.028394	
Spring	SPR	6475	0	0	1	1	83	10	45	9	0.023232	0.004646	
Spring	SPR	6981	0	0	0	1	57	1	31	1	0.016004	0.000516	
Spring	SPR	5958	0	0	1	1	96	10	43	9	0.022199	0.004646	
Spring	SPR	5959	0	0	1	1	390	28	117	27	0.060403	0.013939	
Spring	SPR	6856	0	0	0	1	52	8	40	7	0.020650	0.003614	
Spring	SPR	8887	0	1	0	1	191	18	79	16	0.040785	0.008260	
Spring	SPR	8013	0	0	0	1	185	3	92	2	0.047496	0.001033	
Spring	SPR	5584	0	0	1	1	81	1	35	1	0.018069	0.000516	
Spring	SPR	5332	0	0	1	1	76	10	26	10	0.013423	0.005163	
Spring	SPR	14678	0	0	1	1	42	7	25	6	0.012907	0.003098	
Spring	SPR	6359	0	1	0	1	185	19	52	19	0.026846	0.009809	
Spring	SPR	6494	0	0	1	1	345	11	86	11	0.044399	0.005679	
Spring	SPR	7769	0	1	1	1	59	14	26	14	0.013423	0.007228	
Spring	SPR	7645	0	0	0	1	88	4	66	4	0.034073	0.002065	
Spring	SPR	5854	0	0	1	1	330	34	89	34	0.045947	0.017553	
Spring	SPR	2657	0	0	0	1	24	1	17	1	0.008776	0.000516	
Spring	SPR	7650	0	0	1	1	59	7	27	6	0.013939	0.003098	
Spring	SPR	6499	0	0	0	1	56	4	45	4	0.023232	0.002065	
Spring	SPR	8040	0	0	1	1	140	18	76	16	0.039236	0.008260	
Spring	SPR	6844	0	0	0	0	15	0	12	0	0.006195	0.000000	
Spring	SPR	6250	0	0	0	1	45	6	32	5	0.016520	0.002581	
Spring	SPR	6379	0	0	0	1	54	2	34	2	0.017553	0.001033	
Spring	SPR	9068	0	0	0	1	30	2	18	1	0.009293	0.000516	
Spring	SPR	7603	0	0	1	1	44	6	25	5	0.012907	0.002581	
Spring	SPR	14248	0	1	0	1	286	32	99	32	0.051110	0.016520	
Spring	SPR	9074	0	1	0	1	81	11	37	11	0.019102	0.005679	
Spring	SPR	12661	0	0	1	1	1930	79	166	78	0.085700	0.040268	
Spring	SPR	7062	0	0	0	1	34	2	25	2	0.012907	0.001033	
Spring	SPR	5924	0	0	0	1	99	4	24	4	0.012390	0.002065	
Spring	SPR	9206	0	0	0	1	32	3	28	3	0.014455	0.001549	
Spring	SPR	6269	0	0	1	1	142	8	63	8	0.032525	0.004130	
Spring	SWF	480	0	0	1	1	69	10	42	8	0.027290	0.005198	
Spring	SWF	900	0	0	0	1	37	2	29	2	0.018843	0.001300	
Spring	SWF	314	0	0	0	1	43	2	31	2	0.020143	0.001300	
Spring	SWF	260	0	0	0	1	17	3	15	3	0.009747	0.001949	
Spring	SWF	823	0	0	0	1	13	3	12	3	0.007797	0.001949	
Spring	SWS	611	0	0	0	1	13	4	11	4	0.004935	0.001795	
Spring	SWS	260	0	1	0	1	473	66	106	66	0.047555	0.029610	
Spring	SWS	455	0	0	1	1	177	19	83	17	0.037236	0.007627	
Spring	SWS	487	0	0	0	1	86	3	67	3	0.030058	0.001346	
Spring	SWS	239	0	1	1	1	272	31	84	31	0.037685	0.013908	
Spring	SWS	467	0	1	0	1	140	18	70	17	0.031404	0.007627	
Spring	SWS	793	0	0	0	1	63	2	43	1	0.019291	0.000449	
Spring	SWS	280	0	1	1	1	588	49	119	48	0.053387	0.021534	
Spring	SWS	569	0	1	0	1	256	24	96	23	0.043069	0.010319	
Spring	SWS	509	0	0	1	1	253	7	71	7	0.031853	0.003140	
Spring	SWS	445	0	0	1	1	41	9	30	9	0.013459	0.004038	
Spring	SWS	606	0	0	0	1	84	10	38	9	0.017048	0.004038	
