Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk	NLocalTk		NDiskTk	NDistCE	RatioDistTk	RatioDistCE	
JBoss	ENTESB	5213	0	0	0	0	3	3	0	3	0	0.003783	0.000000	
JBoss	ENTESB	2910	0	0	0	0	62	5	0	28	0	0.035309	0.000000	
JBoss	ENTESB	3040	0	1	0	1	220	27	37	68	36	0.085750	0.045397	
JBoss	ENTESB	737	0	0	0	1	6	1	1	6	1	0.007566	0.001261	
JBoss	ENTESB	2787	0	1	0	1	70	9	7	36	6	0.045397	0.007566	
JBoss	ENTESB	102	0	0	0	0	19	4	0	12	0	0.015132	0.000000	
JBoss	ENTESB	1260	0	0	0	0	37	5	0	20	0	0.025221	0.000000	
JBoss	ENTESB	241	0	0	0	1	54	3	2	29	2	0.036570	0.002522	
JBoss	ENTESB	498	0	0	1	1	361	18	8	56	8	0.070618	0.010088	
JBoss	ENTESB	1150	0	0	0	1	144	15	13	63	13	0.079445	0.016393	
JBoss	ENTESB	4961	0	0	0	1	69	2	2	28	2	0.035309	0.002522	
JBoss	JBMETA	386	0	0	1	1	109	19	7	45	6	0.087891	0.011719	
JBoss	JBMETA	286	0	0	0	1	10	7	1	10	1	0.019531	0.001953	
JBoss	JBMETA	289	0	1	0	1	1545	105	90	149	89	0.291016	0.173828	
JBoss	JBMETA	290	0	0	0	0	20	8	0	17	0	0.033203	0.000000	
JBoss	JBMETA	291	0	0	0	1	34	7	7	25	6	0.048828	0.011719	
JBoss	JBMETA	301	0	0	0	1	31	7	4	23	4	0.044922	0.007812	
JBoss	JBMETA	302	0	0	0	1	28	3	2	16	1	0.031250	0.001953	
JBoss	JBMETA	305	0	0	1	1	126	31	2	60	2	0.117188	0.003906	
JBoss	JBMETA	315	0	0	0	1	27	1	8	13	4	0.025391	0.007812	
JBoss	JBMETA	317	0	0	0	1	76	5	7	33	6	0.064453	0.011719	
JBoss	JBMETA	320	0	0	0	0	7	3	0	7	0	0.013672	0.000000	
JBoss	JBMETA	324	0	0	0	0	80	12	0	38	0	0.074219	0.000000	
JBoss	JBMETA	326	0	0	0	0	15	4	0	13	0	0.025391	0.000000	
JBoss	JBMETA	327	0	0	0	1	12	5	1	12	1	0.023438	0.001953	
JBoss	JBMETA	207	0	1	0	1	494	67	60	116	60	0.226562	0.117188	
JBoss	JBMETA	336	0	0	0	1	6	1	1	6	1	0.011719	0.001953	
JBoss	JBMETA	338	0	0	0	0	6	2	0	6	0	0.011719	0.000000	
JBoss	JBMETA	348	0	0	0	1	12	5	2	11	2	0.021484	0.003906	
JBoss	JBMETA	351	0	0	0	0	7	3	0	6	0	0.011719	0.000000	
JBoss	JBMETA	354	0	0	0	0	4	1	0	4	0	0.007812	0.000000	
JBoss	JBMETA	355	0	0	0	1	10	2	1	7	1	0.013672	0.001953	
JBoss	JBMETA	228	0	0	0	1	33	2	1	15	1	0.029297	0.001953	
JBoss	JBMETA	364	0	0	0	1	155	28	12	68	11	0.132812	0.021484	
JBoss	JBMETA	371	0	0	0	1	46	16	4	31	2	0.060547	0.003906	
JBoss	JBMETA	377	0	0	0	1	44	8	5	31	3	0.060547	0.005859	
JBoss	JBMETA	379	0	1	1	1	235	25	29	67	27	0.130859	0.052734	
Wildfly	ELY	256	0	0	0	1	29	21	6	28	6	0.077348	0.016575	
Wildfly	ELY	385	0	0	0	1	21	3	1	17	1	0.046961	0.002762	
Wildfly	ELY	395	0	0	0	1	68	18	7	33	7	0.091160	0.019337	
Wildfly	ELY	654	0	0	0	1	18	7	6	9	3	0.024862	0.008287	
Wildfly	ELY	401	0	0	0	0	37	8	0	27	0	0.074586	0.000000	
Wildfly	ELY	537	0	0	0	1	59	10	6	25	6	0.069061	0.016575	
Wildfly	ELY	538	0	0	0	1	34	7	4	25	3	0.069061	0.008287	
Wildfly	ELY	542	0	0	0	1	31	7	5	20	4	0.055249	0.011050	
Wildfly	ELY	543	0	0	0	1	42	5	7	28	7	0.077348	0.019337	
Wildfly	ELY	545	0	0	0	1	25	7	7	16	5	0.044199	0.013812	
Wildfly	ELY	546	0	0	0	1	48	5	4	30	4	0.082873	0.011050	
Wildfly	ELY	808	0	0	1	1	27	17	8	19	8	0.052486	0.022099	
Wildfly	ELY	429	0	0	0	1	37	8	4	29	4	0.080110	0.011050	
Wildfly	ELY	691	0	0	0	1	159	28	3	48	3	0.132597	0.008287	
Wildfly	ELY	692	0	0	0	1	20	8	2	11	2	0.030387	0.005525	
Wildfly	ELY	589	0	0	0	1	16	5	2	11	1	0.030387	0.002762	
Wildfly	ELY	610	0	0	0	1	50	11	7	35	7	0.096685	0.019337	
Wildfly	ELY	611	0	0	0	1	31	11	5	23	5	0.063536	0.013812	
Wildfly	ELY	612	0	0	0	1	57	5	8	32	8	0.088398	0.022099	
Wildfly	ELY	614	0	0	0	1	20	4	2	14	2	0.038674	0.005525	
Wildfly	ELY	627	0	0	0	1	138	62	7	91	7	0.251381	0.019337	
Wildfly	ELY	757	0	0	0	1	27	9	4	17	4	0.046961	0.011050	
Wildfly	ELY	502	0	0	0	1	13	2	2	7	1	0.019337	0.002762	
Wildfly	ELY	634	0	0	0	0	19	1	0	12	0	0.033149	0.000000	
Wildfly	ELY	637	0	0	0	0	19	0	0	12	0	0.033149	0.000000	
Wildfly	SWARM	571	0	0	0	1	43	2	3	30	3	0.027076	0.002708	
Wildfly	SWARM	516	0	0	0	1	22	1	1	14	1	0.012635	0.000903	
Wildfly	SWARM	385	0	0	0	1	112	9	12	69	12	0.062274	0.010830	
Wildfly	SWARM	522	0	0	1	1	123	8	5	40	4	0.036101	0.003610	
Wildfly	SWARM	527	0	0	1	1	72	8	12	44	12	0.039711	0.010830	
Wildfly	SWARM	528	0	0	1	1	183	5	11	44	7	0.039711	0.006318	
Wildfly	SWARM	657	0	0	0	1	111	18	11	62	11	0.055957	0.009928	
Wildfly	SWARM	403	0	0	0	1	19	2	2	11	2	0.009928	0.001805	
Wildfly	SWARM	276	0	1	0	1	303	3	37	64	36	0.057762	0.032491	
Wildfly	SWARM	662	0	0	0	1	19	7	4	19	4	0.017148	0.003610	
Wildfly	SWARM	793	0	0	1	1	152	10	10	68	8	0.061372	0.007220	
Wildfly	SWARM	667	0	0	0	1	39	2	5	28	5	0.025271	0.004513	
Wildfly	SWARM	751	0	0	1	1	634	30	29	84	26	0.075812	0.023466	
Wildfly	SWARM	669	0	0	0	1	288	43	12	131	12	0.118231	0.010830	
Wildfly	SWARM	543	0	0	0	1	347	51	23	126	22	0.113718	0.019856	
Wildfly	SWARM	544	0	0	0	1	363	34	67	90	67	0.081227	0.060469	
Wildfly	SWARM	551	0	0	0	1	28	4	4	21	4	0.018953	0.003610	
Wildfly	SWARM	553	0	0	0	1	49	10	6	40	5	0.036101	0.004513	
Wildfly	SWARM	556	0	0	0	0	7	5	0	7	0	0.006318	0.000000	
Wildfly	SWARM	500	0	0	0	0	7	0	0	7	0	0.006318	0.000000	
Wildfly	SWARM	189	0	0	0	1	46	9	2	32	2	0.028881	0.001805	
Wildfly	SWARM	690	0	0	0	1	21	4	1	15	1	0.013538	0.000903	
Wildfly	SWARM	691	0	0	0	1	31	3	6	17	3	0.015343	0.002708	
Wildfly	SWARM	564	0	0	0	1	30	5	3	21	2	0.018953	0.001805	
Wildfly	SWARM	309	0	0	1	1	66	16	5	52	5	0.046931	0.004513	
Wildfly	SWARM	479	0	0	0	0	12	2	0	8	0	0.007220	0.000000	
Wildfly	SWARM	394	0	0	0	0	10	1	0	10	0	0.009025	0.000000	
Wildfly	SWARM	697	0	0	0	1	101	20	7	55	6	0.049639	0.005415	
Wildfly	SWARM	863	1	0	1	1	364	62	17	175	17	0.157942	0.015343	
Wildfly	SWARM	671	0	1	0	1	414	20	57	101	57	0.091155	0.051444	
Wildfly	SWARM	445	0	0	1	1	16	1	1	8	1	0.007220	0.000903	
Wildfly	SWARM	574	0	1	0	1	215	39	33	94	32	0.084838	0.028881	
Wildfly	SWARM	575	0	0	0	1	84	10	5	53	5	0.047834	0.004513	
Wildfly	SWARM	705	0	1	0	1	367	13	50	82	49	0.074007	0.044224	
Wildfly	SWARM	710	0	0	0	1	144	12	21	42	20	0.037906	0.018051	
Wildfly	SWARM	844	0	0	0	0	7	1	0	6	0	0.005415	0.000000	
Wildfly	SWARM	586	0	0	0	1	30	5	4	26	3	0.023466	0.002708	
Wildfly	SWARM	587	0	0	0	1	20	0	1	16	1	0.014440	0.000903	
Wildfly	SWARM	588	0	0	0	1	30	6	5	28	5	0.025271	0.004513	
Wildfly	SWARM	846	0	0	0	1	42	7	3	33	3	0.029783	0.002708	
Wildfly	SWARM	337	0	0	0	1	143	25	5	88	5	0.079422	0.004513	
Wildfly	SWARM	472	0	0	0	0	17	5	0	13	0	0.011733	0.000000	
Wildfly	SWARM	607	0	1	0	1	527	29	66	120	66	0.108303	0.059567	
Wildfly	SWARM	611	0	0	0	1	80	3	5	31	5	0.027978	0.004513	
Wildfly	SWARM	485	0	0	0	1	34	9	4	25	3	0.022563	0.002708	
Wildfly	SWARM	486	0	0	0	1	76	10	8	48	7	0.043321	0.006318	
Wildfly	SWARM	615	0	1	1	1	90	13	6	52	6	0.046931	0.005415	
Wildfly	SWARM	700	0	0	0	1	57	12	8	39	7	0.035199	0.006318	
Wildfly	SWARM	493	0	0	0	1	4	1	1	4	1	0.003610	0.000903	
Wildfly	SWARM	879	0	0	0	1	32	5	3	27	3	0.024368	0.002708	
Wildfly	SWARM	497	0	0	0	1	129	5	5	25	5	0.022563	0.004513	
Wildfly	SWARM	884	0	0	0	1	73	9	3	29	3	0.026173	0.002708	
Wildfly	SWARM	757	0	1	1	1	553	45	53	115	50	0.103791	0.045126	
Wildfly	SWARM	681	0	0	0	0	51	8	0	21	0	0.018953	0.000000	
Wildfly	SWARM	248	0	0	0	1	62	6	1	44	1	0.039711	0.000903	
Wildfly	SWARM	249	0	0	0	0	13	2	0	12	0	0.010830	0.000000	
Wildfly	SWARM	762	0	0	0	1	86	10	7	64	5	0.057762	0.004513	
Wildfly	SWARM	635	0	0	0	1	3	1	1	3	1	0.002708	0.000903	
Wildfly	WFARQ	4	0	0	1	1	132	48	5	48	4	1.000000	0.083333	
Wildfly	WFCORE	5	0	0	1	1	29	4	5	20	4	0.005596	0.001119	
Wildfly	WFCORE	7	0	0	0	1	169	6	23	82	21	0.022943	0.005876	
Wildfly	WFCORE	8	0	0	0	1	48	6	1	40	1	0.011192	0.000280	
Wildfly	WFCORE	2083	0	0	0	0	37	5	0	25	0	0.006995	0.000000	
Wildfly	WFCORE	46	0	0	0	1	4	1	1	4	1	0.001119	0.000280	
Wildfly	WFCORE	50	0	0	0	0	21	0	0	16	0	0.004477	0.000000	
Wildfly	WFCORE	58	0	0	0	1	408	15	56	112	56	0.031337	0.015669	
Wildfly	WFCORE	64	0	0	1	1	146	5	6	69	6	0.019306	0.001679	
Wildfly	WFCORE	65	0	0	0	0	23	0	0	14	0	0.003917	0.000000	
Wildfly	WFCORE	67	0	0	0	0	52	0	0	23	0	0.006435	0.000000	
Wildfly	WFCORE	69	0	0	1	1	162	8	17	55	16	0.015389	0.004477	
Wildfly	WFCORE	71	0	0	0	1	34	2	5	22	3	0.006156	0.000839	
Wildfly	WFCORE	72	0	0	0	1	18	0	1	13	1	0.003637	0.000280	
Wildfly	WFCORE	79	0	0	0	1	4	1	1	4	1	0.001119	0.000280	
Wildfly	WFCORE	82	0	0	0	1	53	2	1	36	1	0.010073	0.000280	
Wildfly	WFCORE	87	0	0	0	0	16	0	0	10	0	0.002798	0.000000	
Wildfly	WFCORE	88	0	0	0	0	54	4	0	37	0	0.010353	0.000000	
Wildfly	WFCORE	92	0	0	0	1	208	4	35	65	34	0.018187	0.009513	
Wildfly	WFCORE	95	0	0	0	1	6	2	2	5	2	0.001399	0.000560	
Wildfly	WFCORE	114	0	0	0	1	28	2	4	19	3	0.005316	0.000839	
Wildfly	WFCORE	117	0	0	0	1	49	3	1	31	1	0.008674	0.000280	
Wildfly	WFCORE	125	0	0	0	1	95	6	6	52	6	0.014550	0.001679	
Wildfly	WFCORE	128	0	0	1	1	528	34	56	129	56	0.036094	0.015669	
Wildfly	WFCORE	132	0	0	0	1	39	1	2	21	1	0.005876	0.000280	
Wildfly	WFCORE	140	0	0	0	1	58	1	3	25	2	0.006995	0.000560	
Wildfly	WFCORE	145	0	0	0	1	63	0	2	29	2	0.008114	0.000560	
Wildfly	WFCORE	154	0	0	0	1	15	2	1	11	1	0.003078	0.000280	
Wildfly	WFCORE	172	0	0	0	1	43	0	2	29	2	0.008114	0.000560	
Wildfly	WFCORE	190	0	0	0	0	10	2	0	10	0	0.002798	0.000000	
Wildfly	WFCORE	191	0	0	0	0	6	0	0	6	0	0.001679	0.000000	
Wildfly	WFCORE	196	0	0	0	1	452	23	51	128	51	0.035814	0.014270	
Wildfly	WFCORE	202	1	0	0	1	612	42	75	172	75	0.048125	0.020985	
Wildfly	WFCORE	205	0	0	0	1	85	5	7	64	7	0.017907	0.001959	
Wildfly	WFCORE	207	0	0	0	0	17	1	0	10	0	0.002798	0.000000	
Wildfly	WFCORE	210	0	0	0	1	67	3	5	42	5	0.011752	0.001399	
Wildfly	WFCORE	213	1	0	0	1	90	2	2	62	2	0.017348	0.000560	
Wildfly	WFCORE	221	0	0	0	1	9	0	1	9	1	0.002518	0.000280	
Wildfly	WFCORE	226	0	0	0	1	23	0	4	16	3	0.004477	0.000839	
Wildfly	WFCORE	229	0	0	1	1	465	5	47	102	47	0.028539	0.013151	
Wildfly	WFCORE	230	0	0	1	1	66	5	4	37	4	0.010353	0.001119	
Wildfly	WFCORE	232	1	0	0	1	282	21	39	119	39	0.033296	0.010912	
Wildfly	WFCORE	233	0	0	0	1	34	2	1	24	1	0.006715	0.000280	
Wildfly	WFCORE	243	0	0	1	1	55	6	13	38	13	0.010632	0.003637	
Wildfly	WFCORE	263	0	0	0	0	122	1	0	55	0	0.015389	0.000000	
Wildfly	WFCORE	267	0	0	0	1	76	2	3	42	3	0.011752	0.000839	
Wildfly	WFCORE	268	0	0	0	1	27	0	1	19	1	0.005316	0.000280	
Wildfly	WFCORE	283	0	0	0	0	6	2	0	6	0	0.001679	0.000000	
Wildfly	WFCORE	285	0	0	0	0	16	1	0	11	0	0.003078	0.000000	
Wildfly	WFCORE	286	0	0	0	1	12	2	3	11	2	0.003078	0.000560	
Wildfly	WFCORE	438	0	0	0	0	10	0	0	9	0	0.002518	0.000000	
Wildfly	WFCORE	439	0	0	0	1	29	2	1	21	1	0.005876	0.000280	
Wildfly	WFCORE	442	0	0	0	1	478	9	13	75	13	0.020985	0.003637	
Wildfly	WFCORE	449	0	0	0	1	196	17	35	77	33	0.021544	0.009233	
Wildfly	WFCORE	451	0	0	0	1	49	6	4	37	3	0.010353	0.000839	
Wildfly	WFCORE	484	0	1	0	1	127	7	30	42	28	0.011752	0.007834	
Wildfly	WFCORE	489	0	0	1	1	38	4	7	23	7	0.006435	0.001959	
Wildfly	WFCORE	492	0	0	0	1	45	6	7	28	5	0.007834	0.001399	
Wildfly	WFCORE	495	1	0	0	1	190	5	8	82	7	0.022943	0.001959	
Wildfly	WFCORE	497	0	0	0	1	48	5	5	35	5	0.009793	0.001399	
Wildfly	WFCORE	499	0	0	0	0	44	0	0	29	0	0.008114	0.000000	
Wildfly	WFCORE	500	0	0	0	1	19	0	1	14	1	0.003917	0.000280	
Wildfly	WFCORE	501	0	0	0	1	29	3	1	22	1	0.006156	0.000280	
Wildfly	WFCORE	503	0	0	0	1	43	3	3	28	3	0.007834	0.000839	
Wildfly	WFCORE	504	1	0	0	1	99	3	1	54	1	0.015109	0.000280	
Wildfly	WFCORE	505	1	0	0	1	122	7	6	67	6	0.018747	0.001679	
Wildfly	WFCORE	507	0	0	0	1	32	4	4	27	4	0.007555	0.001119	
Wildfly	WFCORE	513	0	0	0	1	49	3	2	35	1	0.009793	0.000280	
Wildfly	WFCORE	514	0	0	0	1	30	2	4	22	3	0.006156	0.000839	
Wildfly	WFCORE	520	0	0	0	1	445	14	56	88	55	0.024622	0.015389	
Wildfly	WFCORE	522	0	0	0	1	37	4	6	28	5	0.007834	0.001399	
Wildfly	WFCORE	534	0	0	0	0	18	0	0	12	0	0.003358	0.000000	
Wildfly	WFCORE	536	0	0	0	0	13	2	0	10	0	0.002798	0.000000	
Wildfly	WFCORE	540	0	0	0	1	43	2	1	37	1	0.010353	0.000280	
Wildfly	WFCORE	541	0	0	0	1	21	3	3	15	3	0.004197	0.000839	
Wildfly	WFCORE	545	0	0	0	1	69	8	5	46	5	0.012871	0.001399	
Wildfly	WFCORE	547	0	0	1	1	424	24	18	116	18	0.032457	0.005036	
Wildfly	WFCORE	552	0	0	0	1	51	4	8	38	6	0.010632	0.001679	
Wildfly	WFCORE	553	0	0	0	1	53	5	5	36	4	0.010073	0.001119	
Wildfly	WFCORE	564	0	0	0	1	128	9	2	53	1	0.014829	0.000280	
Wildfly	WFCORE	566	0	0	0	1	21	7	4	18	4	0.005036	0.001119	
Wildfly	WFCORE	567	0	0	0	0	24	0	0	14	0	0.003917	0.000000	
Wildfly	WFCORE	568	0	1	1	1	185	11	17	73	16	0.020425	0.004477	
Wildfly	WFCORE	579	0	0	0	1	6	2	1	5	1	0.001399	0.000280	
Wildfly	WFCORE	580	0	0	1	1	193	13	19	100	19	0.027980	0.005316	
Wildfly	WFCORE	581	0	0	0	0	42	0	0	28	0	0.007834	0.000000	
Wildfly	WFCORE	587	0	0	0	1	195	13	15	97	15	0.027140	0.004197	
Wildfly	WFCORE	591	0	1	0	1	201	11	37	68	35	0.019026	0.009793	
Wildfly	WFCORE	604	1	0	0	1	110	0	1	43	1	0.012031	0.000280	
Wildfly	WFCORE	619	0	0	0	1	79	2	4	32	4	0.008954	0.001119	
Wildfly	WFCORE	623	0	0	0	1	61	6	9	27	8	0.007555	0.002238	
Wildfly	WFCORE	625	1	0	0	1	329	7	21	44	21	0.012311	0.005876	
Wildfly	WFCORE	626	0	0	0	0	51	1	0	26	0	0.007275	0.000000	
Wildfly	WFCORE	627	0	0	0	1	37	1	2	29	2	0.008114	0.000560	
Wildfly	WFCORE	632	0	0	0	1	421	33	34	162	34	0.045327	0.009513	
Wildfly	WFCORE	638	0	0	0	1	225	13	11	71	11	0.019866	0.003078	
Wildfly	WFCORE	657	0	1	0	1	429	9	71	141	71	0.039452	0.019866	
Wildfly	WFCORE	676	0	0	0	1	24	2	1	17	1	0.004757	0.000280	
Wildfly	WFCORE	677	0	0	0	1	25	3	3	20	2	0.005596	0.000560	
Wildfly	WFCORE	681	0	0	0	1	31	3	8	17	6	0.004757	0.001679	
Wildfly	WFCORE	683	0	0	0	1	43	6	9	30	8	0.008394	0.002238	
Wildfly	WFCORE	684	0	0	0	1	9	2	1	9	1	0.002518	0.000280	
Wildfly	WFCORE	687	0	0	0	1	76	4	4	39	4	0.010912	0.001119	
Wildfly	WFCORE	691	0	0	1	1	151	13	19	59	19	0.016508	0.005316	
Wildfly	WFCORE	692	0	0	0	0	99	1	0	40	0	0.011192	0.000000	
Wildfly	WFCORE	694	0	0	0	1	39	1	1	28	1	0.007834	0.000280	
Wildfly	WFCORE	697	0	0	0	0	79	0	0	35	0	0.009793	0.000000	
Wildfly	WFCORE	701	0	0	0	1	86	2	1	33	1	0.009233	0.000280	
Wildfly	WFCORE	702	0	0	0	1	19	2	1	11	1	0.003078	0.000280	
Wildfly	WFCORE	706	0	0	0	0	6	0	0	5	0	0.001399	0.000000	
Wildfly	WFCORE	716	0	0	0	1	129	4	8	59	8	0.016508	0.002238	
Wildfly	WFCORE	724	0	0	0	1	216	2	38	59	38	0.016508	0.010632	
Wildfly	WFCORE	727	0	0	0	1	25	0	1	20	1	0.005596	0.000280	
Wildfly	WFCORE	731	0	0	0	1	58	6	3	38	3	0.010632	0.000839	
Wildfly	WFCORE	752	0	0	0	0	5	0	0	4	0	0.001119	0.000000	
Wildfly	WFCORE	754	0	1	0	1	387	26	27	108	27	0.030218	0.007555	
Wildfly	WFCORE	755	0	0	1	1	47	11	9	32	8	0.008954	0.002238	
Wildfly	WFCORE	763	0	0	0	1	269	18	38	99	38	0.027700	0.010632	
Wildfly	WFCORE	765	0	0	0	1	450	6	52	100	52	0.027980	0.014550	
Wildfly	WFCORE	769	0	0	0	0	29	0	0	25	0	0.006995	0.000000	
Wildfly	WFCORE	774	0	0	0	1	50	3	5	39	5	0.010912	0.001399	
Wildfly	WFCORE	779	0	0	1	1	53	2	12	36	12	0.010073	0.003358	
Wildfly	WFCORE	787	0	0	0	1	101	7	2	65	2	0.018187	0.000560	
Wildfly	WFCORE	794	0	1	1	1	170	30	22	68	22	0.019026	0.006156	
Wildfly	WFCORE	798	0	1	0	1	172	12	23	65	23	0.018187	0.006435	
Wildfly	WFCORE	809	0	1	1	1	193	9	27	82	26	0.022943	0.007275	
Wildfly	WFCORE	810	0	0	0	1	62	2	1	35	1	0.009793	0.000280	
Wildfly	WFCORE	813	0	0	0	1	11	1	2	11	2	0.003078	0.000560	
Wildfly	WFCORE	815	0	0	0	1	152	4	2	53	2	0.014829	0.000560	
Wildfly	WFCORE	816	0	0	0	0	10	0	0	9	0	0.002518	0.000000	
Wildfly	WFCORE	834	0	0	0	0	57	2	0	21	0	0.005876	0.000000	
Wildfly	WFCORE	839	0	0	1	1	61	7	6	44	5	0.012311	0.001399	
Wildfly	WFCORE	849	0	1	0	1	128	3	13	53	12	0.014829	0.003358	
Wildfly	WFCORE	858	0	1	0	1	209	3	37	57	37	0.015949	0.010353	
Wildfly	WFCORE	861	0	0	0	1	65	0	2	30	2	0.008394	0.000560	
Wildfly	WFCORE	866	0	0	0	1	604	12	5	98	5	0.027420	0.001399	
Wildfly	WFCORE	868	0	0	1	1	49	3	1	27	1	0.007555	0.000280	
Wildfly	WFCORE	870	0	0	0	1	271	14	50	86	49	0.024063	0.013710	
Wildfly	WFCORE	876	0	0	0	1	56	0	1	35	1	0.009793	0.000280	
Wildfly	WFCORE	881	0	0	0	1	75	2	4	39	4	0.010912	0.001119	
Wildfly	WFCORE	885	0	0	0	1	42	2	4	32	3	0.008954	0.000839	
Wildfly	WFCORE	892	0	1	0	1	138	7	18	64	18	0.017907	0.005036	
Wildfly	WFCORE	894	0	0	0	1	26	1	1	18	1	0.005036	0.000280	
Wildfly	WFCORE	896	0	0	1	1	181	10	4	76	4	0.021265	0.001119	
Wildfly	WFCORE	904	0	0	0	1	167	10	20	94	19	0.026301	0.005316	
Wildfly	WFCORE	907	0	0	0	1	31	5	3	23	3	0.006435	0.000839	
Wildfly	WFCORE	916	0	0	0	0	55	2	0	28	0	0.007834	0.000000	
Wildfly	WFCORE	921	0	0	0	1	61	6	3	47	2	0.013151	0.000560	
Wildfly	WFCORE	922	0	0	0	1	36	1	6	29	6	0.008114	0.001679	
Wildfly	WFCORE	931	0	0	0	1	454	9	54	110	54	0.030778	0.015109	
Wildfly	WFCORE	932	0	0	0	1	89	6	2	28	2	0.007834	0.000560	
Wildfly	WFCORE	933	0	0	0	0	67	1	0	19	0	0.005316	0.000000	
Wildfly	WFCORE	939	0	0	1	1	80	7	9	36	9	0.010073	0.002518	
Wildfly	WFCORE	940	0	0	0	1	58	2	2	34	2	0.009513	0.000560	
Wildfly	WFCORE	942	0	0	0	0	25	0	0	15	0	0.004197	0.000000	
Wildfly	WFCORE	948	0	0	0	1	223	4	10	56	10	0.015669	0.002798	
Wildfly	WFCORE	949	0	0	0	1	22	1	1	17	1	0.004757	0.000280	
Wildfly	WFCORE	950	0	0	0	1	382	9	12	83	12	0.023223	0.003358	
Wildfly	WFCORE	955	0	0	0	1	181	6	4	75	4	0.020985	0.001119	
Wildfly	WFCORE	959	0	0	0	1	40	3	7	29	6	0.008114	0.001679	
Wildfly	WFCORE	961	0	0	0	1	30	3	6	18	5	0.005036	0.001399	
Wildfly	WFCORE	967	0	0	0	1	152	5	2	50	2	0.013990	0.000560	
Wildfly	WFCORE	968	0	0	0	1	46	2	4	33	3	0.009233	0.000839	
Wildfly	WFCORE	977	0	0	0	0	23	0	0	16	0	0.004477	0.000000	
Wildfly	WFCORE	980	0	0	0	1	56	2	3	29	3	0.008114	0.000839	
Wildfly	WFCORE	981	0	0	0	1	60	2	5	40	4	0.011192	0.001119	
Wildfly	WFCORE	987	0	0	0	1	464	6	42	77	41	0.021544	0.011472	
Wildfly	WFCORE	989	0	0	0	1	441	13	10	114	10	0.031897	0.002798	
Wildfly	WFCORE	992	0	0	0	1	189	19	14	98	14	0.027420	0.003917	
Wildfly	WFCORE	993	0	0	0	1	697	8	39	119	39	0.033296	0.010912	
Wildfly	WFCORE	997	0	0	0	1	67	2	2	44	2	0.012311	0.000560	
Wildfly	WFCORE	1002	0	0	0	1	255	7	27	67	27	0.018747	0.007555	
Wildfly	WFCORE	1007	0	0	0	1	726	9	4	74	4	0.020705	0.001119	
Wildfly	WFCORE	1014	0	0	0	1	60	3	2	39	2	0.010912	0.000560	
Wildfly	WFCORE	1016	0	0	1	1	392	7	29	95	29	0.026581	0.008114	
Wildfly	WFCORE	1020	0	0	0	1	327	8	46	100	46	0.027980	0.012871	
Wildfly	WFCORE	1025	0	0	0	1	341	20	54	132	51	0.036933	0.014270	
Wildfly	WFCORE	1027	0	0	0	1	482	7	4	107	4	0.029938	0.001119	
Wildfly	WFCORE	1028	0	0	1	1	387	14	50	100	50	0.027980	0.013990	
Wildfly	WFCORE	1029	0	0	0	1	32	0	3	19	2	0.005316	0.000560	
Wildfly	WFCORE	1033	0	1	0	1	206	6	42	63	42	0.017627	0.011752	
Wildfly	WFCORE	1034	0	0	1	1	97	8	7	62	7	0.017348	0.001959	
Wildfly	WFCORE	1035	0	0	0	1	120	0	2	50	2	0.013990	0.000560	
Wildfly	WFCORE	1039	0	1	0	1	203	13	24	62	24	0.017348	0.006715	
Wildfly	WFCORE	1041	0	0	1	1	116	8	13	74	13	0.020705	0.003637	
Wildfly	WFCORE	1042	0	0	0	1	186	2	22	61	21	0.017068	0.005876	
Wildfly	WFCORE	1043	0	0	0	1	48	0	1	29	1	0.008114	0.000280	
Wildfly	WFCORE	1046	0	0	0	1	48	0	1	29	1	0.008114	0.000280	
Wildfly	WFCORE	1047	0	0	0	1	647	6	59	105	59	0.029379	0.016508	
Wildfly	WFCORE	1048	0	1	0	1	118	11	16	61	16	0.017068	0.004477	
Wildfly	WFCORE	1056	0	1	0	1	556	6	76	143	75	0.040011	0.020985	
Wildfly	WFCORE	1062	1	0	1	1	212	11	6	84	6	0.023503	0.001679	
Wildfly	WFCORE	1063	0	0	0	1	24	1	6	20	6	0.005596	0.001679	
Wildfly	WFCORE	1064	0	0	0	0	25	0	0	15	0	0.004197	0.000000	
Wildfly	WFCORE	1067	0	0	0	1	126	8	5	82	5	0.022943	0.001399	
Wildfly	WFCORE	1075	0	0	0	1	67	9	7	53	7	0.014829	0.001959	
Wildfly	WFCORE	1077	0	1	0	1	163	12	23	54	23	0.015109	0.006435	
Wildfly	WFCORE	1081	0	0	0	1	169	5	35	67	34	0.018747	0.009513	
Wildfly	WFCORE	1086	0	0	0	1	31	1	5	27	4	0.007555	0.001119	
Wildfly	WFCORE	1087	0	0	0	1	34	1	5	30	4	0.008394	0.001119	
Wildfly	WFCORE	1091	0	0	0	1	90	15	4	61	4	0.017068	0.001119	
Wildfly	WFCORE	1092	0	0	0	1	34	6	5	26	4	0.007275	0.001119	
Wildfly	WFCORE	1095	0	0	0	0	22	3	0	17	0	0.004757	0.000000	
Wildfly	WFCORE	1114	0	0	0	1	725	10	81	189	81	0.052882	0.022664	
Wildfly	WFCORE	1115	0	0	0	1	77	7	7	36	5	0.010073	0.001399	
Wildfly	WFCORE	1119	0	1	0	1	286	3	37	67	37	0.018747	0.010353	
