Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk	NLocalTk		NDiskTk	NDistCE	RatioDistTk	RatioDistCE	
Wildfly	WFLY	2477	0	0	0	1	44	0	4	32	4	0.004435	0.000554	
Wildfly	WFLY	2480	0	0	0	0	92	1	0	35	0	0.004851	0.000000	
Wildfly	WFLY	2120	0	1	0	1	219	7	24	96	24	0.013306	0.003326	
Wildfly	WFLY	6579	0	0	1	1	175	1	20	71	20	0.009841	0.002772	
Wildfly	WFLY	6585	0	1	0	1	300	14	24	80	24	0.011088	0.003326	
Wildfly	WFLY	6588	0	0	0	1	44	0	2	25	1	0.003465	0.000139	
Wildfly	WFLY	2494	0	0	1	1	59	3	5	38	5	0.005267	0.000693	
Wildfly	WFLY	6591	0	0	1	1	181	8	15	68	15	0.009425	0.002079	
Wildfly	WFLY	2499	0	0	0	1	326	5	36	102	35	0.014137	0.004851	
Wildfly	WFLY	4548	0	0	0	1	239	7	23	92	23	0.012751	0.003188	
Wildfly	WFLY	4549	0	1	0	1	465	20	46	105	46	0.014553	0.006376	
Wildfly	WFLY	2502	0	0	0	1	232	8	33	65	32	0.009009	0.004435	
Wildfly	WFLY	6599	0	1	0	1	332	5	32	84	32	0.011642	0.004435	
Wildfly	WFLY	6600	0	0	0	1	1002	36	68	164	68	0.022730	0.009425	
Wildfly	WFLY	2505	0	0	0	1	34	3	2	28	2	0.003881	0.000277	
Wildfly	WFLY	2506	0	1	0	1	88	3	11	35	11	0.004851	0.001525	
Wildfly	WFLY	2507	0	0	1	1	115	3	16	75	16	0.010395	0.002218	
Wildfly	WFLY	6604	0	0	0	0	6	0	0	6	0	0.000832	0.000000	
Wildfly	WFLY	2511	0	0	0	1	389	8	42	87	40	0.012058	0.005544	
Wildfly	WFLY	2513	0	0	0	0	7	1	0	7	0	0.000970	0.000000	
Wildfly	WFLY	6610	1	0	0	1	1001	43	16	289	16	0.040055	0.002218	
Wildfly	WFLY	2515	0	1	0	1	389	7	34	74	34	0.010256	0.004712	
Wildfly	WFLY	2519	0	0	0	1	29	1	3	20	3	0.002772	0.000416	
Wildfly	WFLY	2521	0	0	0	1	124	6	6	65	5	0.009009	0.000693	
Wildfly	WFLY	2522	0	1	1	1	269	6	23	80	23	0.011088	0.003188	
Wildfly	WFLY	2526	0	0	0	1	40	2	1	31	1	0.004297	0.000139	
Wildfly	WFLY	6624	0	0	0	0	9	0	0	9	0	0.001247	0.000000	
Wildfly	WFLY	2530	0	0	1	0	85	1	0	47	0	0.006514	0.000000	
Wildfly	WFLY	4579	1	1	1	1	1259	14	69	163	67	0.022592	0.009286	
Wildfly	WFLY	4580	0	0	0	1	47	0	5	37	5	0.005128	0.000693	
Wildfly	WFLY	2129	0	0	1	1	289	4	18	125	17	0.017325	0.002356	
Wildfly	WFLY	2536	0	0	0	0	8	0	0	8	0	0.001109	0.000000	
Wildfly	WFLY	2538	0	0	0	1	19	0	1	14	1	0.001940	0.000139	
Wildfly	WFLY	3533	0	0	0	1	56	1	5	34	5	0.004712	0.000693	
Wildfly	WFLY	4590	0	0	0	0	29	0	0	17	0	0.002356	0.000000	
Wildfly	WFLY	7518	0	0	0	1	156	3	27	57	27	0.007900	0.003742	
Wildfly	WFLY	6645	0	1	1	1	424	7	43	93	43	0.012890	0.005960	
Wildfly	WFLY	3623	0	0	1	1	538	1	52	115	52	0.015939	0.007207	
Wildfly	WFLY	1899	0	1	1	1	407	6	36	91	36	0.012613	0.004990	
Wildfly	WFLY	4602	0	0	1	1	201	13	32	92	31	0.012751	0.004297	
Wildfly	WFLY	4604	0	1	0	1	212	16	33	98	33	0.013583	0.004574	
Wildfly	WFLY	6653	0	0	0	0	41	0	0	12	0	0.001663	0.000000	
Wildfly	WFLY	2559	0	0	0	1	19	0	3	17	3	0.002356	0.000416	
Wildfly	WFLY	2475	0	0	1	1	73	0	1	23	1	0.003188	0.000139	
Wildfly	WFLY	4612	0	0	1	1	41	1	5	26	5	0.003604	0.000693	
Wildfly	WFLY	2566	0	0	0	1	7	0	1	7	1	0.000970	0.000139	
Wildfly	WFLY	6663	0	1	0	1	866	11	90	129	89	0.017879	0.012335	
Wildfly	WFLY	2569	0	0	0	1	31	0	1	26	1	0.003604	0.000139	
Wildfly	WFLY	2570	0	0	0	0	88	0	0	33	0	0.004574	0.000000	
Wildfly	WFLY	6667	0	0	0	1	8	1	1	8	1	0.001109	0.000139	
Wildfly	WFLY	2574	0	1	0	1	109	3	8	48	8	0.006653	0.001109	
Wildfly	WFLY	2575	0	1	0	1	129	8	16	52	16	0.007207	0.002218	
Wildfly	WFLY	4624	0	1	0	1	383	8	42	87	42	0.012058	0.005821	
Wildfly	WFLY	6674	0	0	0	1	85	1	3	52	3	0.007207	0.000416	
Wildfly	WFLY	2584	0	0	0	1	74	6	6	45	6	0.006237	0.000832	
Wildfly	WFLY	4635	0	0	0	1	29	0	5	18	3	0.002495	0.000416	
Wildfly	WFLY	2588	0	0	0	1	139	2	17	55	16	0.007623	0.002218	
Wildfly	WFLY	6234	0	0	0	1	16	0	2	12	2	0.001663	0.000277	
Wildfly	WFLY	2591	0	1	0	1	534	8	65	122	65	0.016909	0.009009	
Wildfly	WFLY	6576	0	0	0	1	58	0	2	34	2	0.004712	0.000277	
Wildfly	WFLY	4644	0	0	0	0	32	0	0	16	0	0.002218	0.000000	
Wildfly	WFLY	4645	0	0	0	0	36	0	0	20	0	0.002772	0.000000	
Wildfly	WFLY	4647	0	0	0	1	68	2	4	42	2	0.005821	0.000277	
Wildfly	WFLY	4654	0	0	0	1	91	2	1	51	1	0.007069	0.000139	
Wildfly	WFLY	4657	0	0	0	1	272	4	10	97	10	0.013444	0.001386	
Wildfly	WFLY	3507	0	0	0	1	30	2	2	26	2	0.003604	0.000277	
Wildfly	WFLY	4660	0	0	0	0	5	0	0	5	0	0.000693	0.000000	
Wildfly	WFLY	2614	0	1	0	1	105	1	13	50	13	0.006930	0.001802	
Wildfly	WFLY	3508	0	0	0	1	48	2	4	32	3	0.004435	0.000416	
Wildfly	WFLY	2618	0	0	0	1	46	2	7	40	7	0.005544	0.000970	
Wildfly	WFLY	2619	0	0	0	0	26	0	0	18	0	0.002495	0.000000	
Wildfly	WFLY	4668	0	0	0	1	69	1	3	43	2	0.005960	0.000277	
Wildfly	WFLY	4670	0	0	1	1	117	1	4	53	4	0.007346	0.000554	
Wildfly	WFLY	2625	0	0	0	1	46	1	3	33	3	0.004574	0.000416	
Wildfly	WFLY	4678	0	0	0	1	358	0	41	67	41	0.009286	0.005683	
Wildfly	WFLY	6727	0	0	0	1	27	2	1	23	1	0.003188	0.000139	
Wildfly	WFLY	6728	0	0	0	1	52	3	2	38	2	0.005267	0.000277	
Wildfly	WFLY	4684	0	0	0	1	107	2	3	52	3	0.007207	0.000416	
Wildfly	WFLY	4686	0	0	0	1	76	0	2	34	2	0.004712	0.000277	
Wildfly	WFLY	4690	0	0	0	1	533	10	28	65	28	0.009009	0.003881	
Wildfly	WFLY	2644	0	0	0	1	28	1	2	25	2	0.003465	0.000277	
Wildfly	WFLY	6741	0	0	0	1	326	9	45	90	45	0.012474	0.006237	
Wildfly	WFLY	4697	0	0	0	1	135	4	2	74	2	0.010256	0.000277	
Wildfly	WFLY	2650	0	0	0	1	26	1	4	18	4	0.002495	0.000554	
Wildfly	WFLY	2651	0	0	0	1	581	7	66	110	66	0.015246	0.009148	
Wildfly	WFLY	2654	0	0	1	1	122	3	9	55	9	0.007623	0.001247	
Wildfly	WFLY	2656	0	1	0	1	380	5	36	74	36	0.010256	0.004990	
Wildfly	WFLY	6754	0	0	0	0	162	3	0	68	0	0.009425	0.000000	
Wildfly	WFLY	2663	0	0	1	0	25	1	0	15	0	0.002079	0.000000	
Wildfly	WFLY	4715	0	0	0	1	36	1	2	30	2	0.004158	0.000277	
Wildfly	WFLY	4882	0	0	0	1	99	0	1	48	1	0.006653	0.000139	
Wildfly	WFLY	2612	0	0	0	1	112	3	3	61	3	0.008455	0.000416	
Wildfly	WFLY	4720	0	0	0	1	53	3	5	37	5	0.005128	0.000693	
Wildfly	WFLY	2674	1	0	1	1	45	3	7	35	7	0.004851	0.000970	
Wildfly	WFLY	6772	0	1	0	1	103	6	20	55	18	0.007623	0.002495	
Wildfly	WFLY	2679	0	1	0	1	295	10	40	82	39	0.011365	0.005405	
Wildfly	WFLY	6776	0	0	0	1	63	0	1	46	1	0.006376	0.000139	
Wildfly	WFLY	2681	0	0	0	1	107	8	1	57	1	0.007900	0.000139	
Wildfly	WFLY	4730	0	0	1	1	300	13	23	107	23	0.014830	0.003188	
Wildfly	WFLY	4732	0	0	0	0	8	0	0	8	0	0.001109	0.000000	
Wildfly	WFLY	7274	0	0	0	1	428	14	44	143	43	0.019820	0.005960	
Wildfly	WFLY	6782	0	0	0	0	110	0	0	55	0	0.007623	0.000000	
Wildfly	WFLY	4735	0	0	0	1	29	0	3	17	2	0.002356	0.000277	
Wildfly	WFLY	4736	0	0	0	1	60	0	5	40	4	0.005544	0.000554	
Wildfly	WFLY	2690	0	0	1	1	187	9	8	87	8	0.012058	0.001109	
Wildfly	WFLY	6787	0	0	0	1	16	0	2	9	1	0.001247	0.000139	
Wildfly	WFLY	2695	0	0	0	1	72	2	4	42	4	0.005821	0.000554	
Wildfly	WFLY	2696	0	0	0	1	44	3	5	32	5	0.004435	0.000693	
Wildfly	WFLY	4746	0	0	0	0	5	0	0	5	0	0.000693	0.000000	
Wildfly	WFLY	4748	0	0	1	1	125	5	10	65	10	0.009009	0.001386	
Wildfly	WFLY	6798	0	0	0	0	47	1	0	36	0	0.004990	0.000000	
Wildfly	WFLY	4751	0	0	0	1	197	3	7	84	7	0.011642	0.000970	
Wildfly	WFLY	2704	0	0	0	1	41	0	1	34	1	0.004712	0.000139	
Wildfly	WFLY	4754	0	1	0	1	218	4	31	68	29	0.009425	0.004019	
Wildfly	WFLY	4757	0	1	1	1	794	20	77	205	77	0.028413	0.010672	
Wildfly	WFLY	2718	0	1	0	1	272	1	32	52	31	0.007207	0.004297	
Wildfly	WFLY	6817	0	1	0	1	151	1	26	44	25	0.006098	0.003465	
Wildfly	WFLY	2725	0	0	0	1	88	2	4	49	3	0.006791	0.000416	
Wildfly	WFLY	2728	0	0	0	1	35	1	4	23	4	0.003188	0.000554	
Wildfly	WFLY	4777	1	0	0	1	117	2	2	48	2	0.006653	0.000277	
Wildfly	WFLY	2730	0	0	0	0	63	2	0	31	0	0.004297	0.000000	
Wildfly	WFLY	2732	0	0	0	1	38	0	2	21	1	0.002911	0.000139	
Wildfly	WFLY	2735	0	0	0	1	329	11	38	73	38	0.010118	0.005267	
Wildfly	WFLY	4786	0	0	0	1	58	0	3	42	3	0.005821	0.000416	
Wildfly	WFLY	2739	0	0	0	1	46	2	1	33	1	0.004574	0.000139	
Wildfly	WFLY	6838	0	0	0	1	39	0	1	32	1	0.004435	0.000139	
Wildfly	WFLY	4792	0	0	0	1	41	1	5	32	5	0.004435	0.000693	
Wildfly	WFLY	6841	0	0	0	0	50	0	0	19	0	0.002633	0.000000	
Wildfly	WFLY	2746	0	0	0	1	17	0	1	15	1	0.002079	0.000139	
Wildfly	WFLY	2747	0	0	0	1	23	0	1	22	1	0.003049	0.000139	
Wildfly	WFLY	6602	0	0	0	0	6	0	0	6	0	0.000832	0.000000	
Wildfly	WFLY	3092	0	0	0	1	28	2	2	24	2	0.003326	0.000277	
Wildfly	WFLY	4800	0	0	0	0	38	2	0	24	0	0.003326	0.000000	
Wildfly	WFLY	4801	0	0	1	1	165	2	5	75	5	0.010395	0.000693	
Wildfly	WFLY	2754	0	0	0	1	24	0	2	24	2	0.003326	0.000277	
Wildfly	WFLY	6603	0	0	0	0	6	0	0	6	0	0.000832	0.000000	
Wildfly	WFLY	2756	0	0	0	0	54	0	0	33	0	0.004574	0.000000	
Wildfly	WFLY	2760	0	0	0	1	48	5	4	41	4	0.005683	0.000554	
Wildfly	WFLY	1484	0	0	0	1	47	1	4	32	4	0.004435	0.000554	
Wildfly	WFLY	2762	0	0	0	1	86	3	5	47	5	0.006514	0.000693	
Wildfly	WFLY	2596	0	0	0	1	74	12	4	61	4	0.008455	0.000554	
Wildfly	WFLY	4815	0	0	0	1	15	1	3	15	3	0.002079	0.000416	
Wildfly	WFLY	2768	0	0	0	0	22	3	0	19	0	0.002633	0.000000	
Wildfly	WFLY	3105	0	0	0	1	76	2	3	56	3	0.007762	0.000416	
Wildfly	WFLY	2773	0	0	1	1	105	3	7	53	6	0.007346	0.000832	
Wildfly	WFLY	2774	0	0	0	0	62	1	0	37	0	0.005128	0.000000	
Wildfly	WFLY	6871	0	1	0	1	325	6	33	121	33	0.016771	0.004574	
Wildfly	WFLY	2777	0	1	1	1	370	8	47	97	47	0.013444	0.006514	
Wildfly	WFLY	2780	0	1	0	1	236	7	32	67	32	0.009286	0.004435	
Wildfly	WFLY	6877	0	0	1	1	1164	26	91	260	90	0.036036	0.012474	
Wildfly	WFLY	2782	0	0	0	1	17	1	1	12	1	0.001663	0.000139	
Wildfly	WFLY	6879	0	0	0	1	16	3	1	13	1	0.001802	0.000139	
Wildfly	WFLY	2785	0	0	1	1	325	10	23	150	23	0.020790	0.003188	
Wildfly	WFLY	2789	0	0	1	1	104	6	13	56	13	0.007762	0.001802	
Wildfly	WFLY	4839	1	0	1	1	254	9	16	99	15	0.013721	0.002079	
Wildfly	WFLY	6888	0	0	0	0	5	0	0	5	0	0.000693	0.000000	
Wildfly	WFLY	2794	0	0	0	1	27	1	4	17	2	0.002356	0.000277	
Wildfly	WFLY	4844	0	0	0	1	77	4	4	44	4	0.006098	0.000554	
Wildfly	WFLY	6898	0	1	0	1	740	11	102	135	101	0.018711	0.013999	
Wildfly	WFLY	6902	0	0	1	1	148	14	2	80	2	0.011088	0.000277	
Wildfly	WFLY	2807	0	0	0	1	107	6	3	58	3	0.008039	0.000416	
Wildfly	WFLY	2808	0	0	0	1	14	1	3	9	2	0.001247	0.000277	
Wildfly	WFLY	2809	0	0	1	1	33	0	4	22	2	0.003049	0.000277	
Wildfly	WFLY	6906	0	0	0	0	19	1	0	15	0	0.002079	0.000000	
Wildfly	WFLY	4861	0	0	1	0	108	2	0	46	0	0.006376	0.000000	
Wildfly	WFLY	2817	1	1	1	1	324	11	55	90	53	0.012474	0.007346	
Wildfly	WFLY	4869	0	1	1	1	183	0	23	52	23	0.007207	0.003188	
Wildfly	WFLY	2829	0	0	0	0	14	1	0	12	0	0.001663	0.000000	
Wildfly	WFLY	2830	0	0	0	1	20	2	3	18	3	0.002495	0.000416	
Wildfly	WFLY	4880	0	0	0	0	30	1	0	20	0	0.002772	0.000000	
Wildfly	WFLY	2481	0	0	0	1	51	0	7	29	5	0.004019	0.000693	
Wildfly	WFLY	786	0	0	1	1	133	9	12	56	11	0.007762	0.001525	
Wildfly	WFLY	3203	0	1	1	1	292	10	31	88	31	0.012197	0.004297	
Wildfly	WFLY	2836	0	0	0	1	89	0	4	53	4	0.007346	0.000554	
Wildfly	WFLY	789	0	0	0	0	73	1	0	51	0	0.007069	0.000000	
Wildfly	WFLY	6935	0	0	0	1	5	0	1	5	1	0.000693	0.000139	
Wildfly	WFLY	2840	0	0	1	1	110	1	13	47	13	0.006514	0.001802	
Wildfly	WFLY	1710	0	0	1	1	266	14	24	102	24	0.014137	0.003326	
Wildfly	WFLY	1499	0	0	0	1	121	5	6	72	6	0.009979	0.000832	
Wildfly	WFLY	2852	0	0	0	1	53	2	3	44	3	0.006098	0.000416	
Wildfly	WFLY	2853	0	0	0	1	82	4	13	49	12	0.006791	0.001663	
Wildfly	WFLY	6950	0	0	0	1	84	2	4	57	4	0.007900	0.000554	
Wildfly	WFLY	4904	0	1	0	1	476	10	47	93	47	0.012890	0.006514	
Wildfly	WFLY	4905	0	0	0	1	44	1	3	29	2	0.004019	0.000277	
Wildfly	WFLY	3738	1	0	1	1	261	13	16	114	15	0.015800	0.002079	
Wildfly	WFLY	4908	0	1	0	1	1055	11	47	162	47	0.022453	0.006514	
Wildfly	WFLY	2862	0	0	0	1	74	7	4	49	4	0.006791	0.000554	
Wildfly	WFLY	2865	0	0	0	1	107	12	19	64	18	0.008870	0.002495	
Wildfly	WFLY	2866	0	0	0	1	42	1	3	24	2	0.003326	0.000277	
Wildfly	WFLY	4917	0	0	0	0	18	0	0	10	0	0.001386	0.000000	
Wildfly	WFLY	4918	0	0	0	1	66	0	2	47	2	0.006514	0.000277	
Wildfly	WFLY	2871	0	1	1	1	415	1	33	94	33	0.013028	0.004574	
Wildfly	WFLY	6969	0	0	0	1	27	0	7	24	7	0.003326	0.000970	
Wildfly	WFLY	2687	0	0	0	1	45	3	1	29	1	0.004019	0.000139	
Wildfly	WFLY	4925	0	0	0	1	97	6	9	59	9	0.008177	0.001247	
Wildfly	WFLY	2869	0	0	0	1	1193	17	123	174	123	0.024116	0.017048	
Wildfly	WFLY	2880	0	0	1	1	197	4	30	74	28	0.010256	0.003881	
Wildfly	WFLY	2881	0	0	0	1	34	3	4	31	4	0.004297	0.000554	
Wildfly	WFLY	4931	0	0	0	1	68	4	7	40	6	0.005544	0.000832	
Wildfly	WFLY	2885	0	1	0	1	299	5	30	100	30	0.013860	0.004158	
Wildfly	WFLY	6982	0	0	0	0	23	1	0	15	0	0.002079	0.000000	
Wildfly	WFLY	2887	0	1	0	1	322	19	19	89	19	0.012335	0.002633	
Wildfly	WFLY	4936	0	1	0	1	297	8	49	74	49	0.010256	0.006791	
Wildfly	WFLY	4938	0	1	0	1	3436	18	134	234	132	0.032432	0.018295	
Wildfly	WFLY	4939	0	0	0	1	472	3	48	121	48	0.016771	0.006653	
Wildfly	WFLY	4941	0	0	0	1	933	7	91	175	90	0.024255	0.012474	
Wildfly	WFLY	2896	0	1	1	1	149	2	19	42	18	0.005821	0.002495	
Wildfly	WFLY	6996	0	0	0	1	148	16	5	81	5	0.011227	0.000693	
Wildfly	WFLY	2901	0	0	0	0	16	1	0	15	0	0.002079	0.000000	
Wildfly	WFLY	2902	0	0	0	1	43	8	3	29	2	0.004019	0.000277	
Wildfly	WFLY	2873	0	0	0	1	35	0	6	20	5	0.002772	0.000693	
Wildfly	WFLY	7000	0	0	0	1	71	2	1	42	1	0.005821	0.000139	
Wildfly	WFLY	5604	0	0	0	1	107	2	6	72	6	0.009979	0.000832	
Wildfly	WFLY	4954	0	0	0	1	107	1	4	60	3	0.008316	0.000416	
Wildfly	WFLY	4957	0	0	0	1	475	3	22	49	22	0.006791	0.003049	
Wildfly	WFLY	2910	0	0	0	1	19	0	2	12	1	0.001663	0.000139	
Wildfly	WFLY	5605	0	0	0	1	59	1	4	30	3	0.004158	0.000416	
Wildfly	WFLY	2912	0	0	0	0	41	1	0	28	0	0.003881	0.000000	
Wildfly	WFLY	4961	0	0	0	1	12	1	2	11	2	0.001525	0.000277	
Wildfly	WFLY	2875	0	0	0	0	6	0	0	6	0	0.000832	0.000000	
Wildfly	WFLY	2917	0	0	0	1	291	4	1	67	1	0.009286	0.000139	
Wildfly	WFLY	2918	0	0	0	1	92	1	5	46	5	0.006376	0.000693	
Wildfly	WFLY	2920	0	0	0	1	370	8	29	87	29	0.012058	0.004019	
Wildfly	WFLY	2921	0	0	1	1	70	1	12	33	10	0.004574	0.001386	
Wildfly	WFLY	1511	0	0	0	1	56	3	5	42	4	0.005821	0.000554	
Wildfly	WFLY	7021	0	0	0	1	19	0	2	10	1	0.001386	0.000139	
Wildfly	WFLY	2877	0	0	0	0	18	0	0	17	0	0.002356	0.000000	
Wildfly	WFLY	4977	0	0	0	0	17	0	0	9	0	0.001247	0.000000	
Wildfly	WFLY	4978	0	0	0	1	233	3	31	72	31	0.009979	0.004297	
Wildfly	WFLY	2932	0	0	0	1	14	1	2	12	2	0.001663	0.000277	
Wildfly	WFLY	2934	0	0	1	1	201	5	30	62	30	0.008593	0.004158	
Wildfly	WFLY	4983	0	0	0	1	99	6	1	71	1	0.009841	0.000139	
Wildfly	WFLY	7034	0	0	0	1	53	0	5	26	3	0.003604	0.000416	
Wildfly	WFLY	7037	0	0	0	1	71	4	5	54	5	0.007484	0.000693	
Wildfly	WFLY	2942	0	0	0	0	15	0	0	12	0	0.001663	0.000000	
Wildfly	WFLY	7139	0	0	0	1	525	4	60	124	60	0.017186	0.008316	
Wildfly	WFLY	2949	0	0	0	1	37	0	2	28	2	0.003881	0.000277	
Wildfly	WFLY	2950	0	0	0	1	70	2	5	46	5	0.006376	0.000693	
Wildfly	WFLY	4999	0	0	0	1	27	1	7	23	7	0.003188	0.000970	
Wildfly	WFLY	2306	0	1	1	1	143	3	17	60	17	0.008316	0.002356	
Wildfly	WFLY	5004	0	0	0	0	42	1	0	23	0	0.003188	0.000000	
Wildfly	WFLY	5005	1	1	1	1	454	2	44	126	44	0.017464	0.006098	
Wildfly	WFLY	5006	0	0	0	1	58	1	7	31	6	0.004297	0.000832	
Wildfly	WFLY	2962	0	1	1	1	384	8	42	96	42	0.013306	0.005821	
Wildfly	WFLY	5011	0	0	0	1	953	4	77	143	77	0.019820	0.010672	
Wildfly	WFLY	2964	0	0	1	1	135	8	13	52	13	0.007207	0.001802	
Wildfly	WFLY	2542	0	0	0	1	50	5	5	33	5	0.004574	0.000693	
Wildfly	WFLY	5014	0	0	0	0	7	0	0	7	0	0.000970	0.000000	
Wildfly	WFLY	5015	0	0	0	1	24	0	3	15	2	0.002079	0.000277	
Wildfly	WFLY	922	0	0	0	1	44	0	2	25	2	0.003465	0.000277	
Wildfly	WFLY	2972	0	0	0	1	64	2	5	40	4	0.005544	0.000554	
Wildfly	WFLY	5021	0	0	0	1	100	1	7	37	6	0.005128	0.000832	
Wildfly	WFLY	5022	0	0	0	0	29	0	0	16	0	0.002218	0.000000	
Wildfly	WFLY	2977	0	1	0	1	1678	10	177	185	177	0.025641	0.024532	
Wildfly	WFLY	2886	0	0	0	1	58	1	2	35	2	0.004851	0.000277	
Wildfly	WFLY	5030	1	1	1	1	189	2	25	77	24	0.010672	0.003326	
Wildfly	WFLY	5032	0	0	0	0	36	0	0	23	0	0.003188	0.000000	
Wildfly	WFLY	5035	0	0	0	1	34	2	2	31	2	0.004297	0.000277	
Wildfly	WFLY	7084	0	0	0	0	4	0	0	4	0	0.000554	0.000000	
Wildfly	WFLY	2992	0	0	0	1	20	2	3	13	2	0.001802	0.000277	
Wildfly	WFLY	2993	0	1	0	1	74	2	14	31	13	0.004297	0.001802	
Wildfly	WFLY	4016	0	0	0	1	20	0	1	13	1	0.001802	0.000139	
Wildfly	WFLY	5045	0	0	0	1	667	11	48	170	48	0.023562	0.006653	
Wildfly	WFLY	2998	0	0	0	1	18	2	2	15	2	0.002079	0.000277	
Wildfly	WFLY	3913	0	0	1	1	219	3	10	68	10	0.009425	0.001386	
Wildfly	WFLY	3000	0	0	0	0	128	1	0	58	0	0.008039	0.000000	
Wildfly	WFLY	3002	0	0	0	1	41	3	3	25	2	0.003465	0.000277	
Wildfly	WFLY	5051	0	0	0	1	50	0	3	29	3	0.004019	0.000416	
Wildfly	WFLY	3004	0	0	0	1	109	1	4	51	4	0.007069	0.000554	
Wildfly	WFLY	3007	0	0	0	1	35	2	2	25	2	0.003465	0.000277	
Wildfly	WFLY	3008	0	1	1	1	265	4	25	73	25	0.010118	0.003465	
Wildfly	WFLY	7106	0	0	0	0	21	0	0	17	0	0.002356	0.000000	
Wildfly	WFLY	2891	0	0	0	0	34	1	0	18	0	0.002495	0.000000	
Wildfly	WFLY	5060	0	1	1	1	507	1	49	140	48	0.019404	0.006653	
Wildfly	WFLY	3016	0	0	0	1	5	0	2	5	2	0.000693	0.000277	
Wildfly	WFLY	7113	0	0	0	0	26	1	0	16	0	0.002218	0.000000	
Wildfly	WFLY	3020	0	0	0	1	32	1	4	17	2	0.002356	0.000277	
Wildfly	WFLY	5070	0	0	0	1	17	2	2	11	2	0.001525	0.000277	
Wildfly	WFLY	3023	0	0	0	1	24	1	2	17	1	0.002356	0.000139	
Wildfly	WFLY	7120	0	0	0	1	23	3	4	19	3	0.002633	0.000416	
Wildfly	WFLY	3715	0	0	0	1	29	0	1	27	1	0.003742	0.000139	
Wildfly	WFLY	5078	0	0	0	1	64	1	1	39	1	0.005405	0.000139	
Wildfly	WFLY	5079	0	0	0	0	155	3	0	57	0	0.007900	0.000000	
Wildfly	WFLY	2965	0	1	0	1	1325	24	100	189	100	0.026195	0.013860	
Wildfly	WFLY	5081	0	0	1	1	847	12	64	175	62	0.024255	0.008593	
Wildfly	WFLY	5082	0	1	1	1	1382	24	141	193	140	0.026750	0.019404	
Wildfly	WFLY	5083	0	0	1	1	133	1	1	31	1	0.004297	0.000139	
Wildfly	WFLY	5084	0	0	1	1	107	0	2	24	2	0.003326	0.000277	
Wildfly	WFLY	5085	0	0	1	1	76	1	4	25	3	0.003465	0.000416	
Wildfly	WFLY	5086	0	0	0	0	28	0	0	14	0	0.001940	0.000000	
Wildfly	WFLY	5088	0	0	0	1	42	0	3	21	2	0.002911	0.000277	
Wildfly	WFLY	5091	0	0	0	1	105	2	5	62	5	0.008593	0.000693	
Wildfly	WFLY	3046	0	0	0	1	96	0	2	41	2	0.005683	0.000277	
Wildfly	WFLY	3047	0	0	0	1	22	4	2	19	2	0.002633	0.000277	
Wildfly	WFLY	5096	0	0	0	1	26	0	2	19	1	0.002633	0.000139	
Wildfly	WFLY	1532	0	1	0	1	1148	14	111	144	110	0.019958	0.015246	
Wildfly	WFLY	7603	0	0	0	0	6	0	0	6	0	0.000832	0.000000	
Wildfly	WFLY	5105	0	0	1	0	74	1	0	24	0	0.003326	0.000000	
Wildfly	WFLY	5107	0	0	0	1	55	0	3	29	3	0.004019	0.000416	
Wildfly	WFLY	5108	0	0	0	1	34	0	1	17	1	0.002356	0.000139	
Wildfly	WFLY	835	0	1	1	1	817	13	66	137	65	0.018988	0.009009	
Wildfly	WFLY	7163	0	1	0	1	44	3	5	23	5	0.003188	0.000693	
Wildfly	WFLY	3069	0	0	0	0	19	1	0	14	0	0.001940	0.000000	
Wildfly	WFLY	3073	0	1	0	1	75	0	10	42	9	0.005821	0.001247	
Wildfly	WFLY	5123	0	0	0	1	645	2	75	152	74	0.021067	0.010256	
Wildfly	WFLY	3076	0	0	0	1	34	0	4	23	3	0.003188	0.000416	
Wildfly	WFLY	3078	0	0	0	1	69	0	1	37	1	0.005128	0.000139	
Wildfly	WFLY	5132	0	1	0	1	424	2	48	88	48	0.012197	0.006653	
Wildfly	WFLY	3090	0	0	0	1	86	3	3	52	3	0.007207	0.000416	
Wildfly	WFLY	3091	0	0	0	0	21	1	0	12	0	0.001663	0.000000	
Wildfly	WFLY	5140	0	0	0	1	21471	6	79	131	79	0.018157	0.010949	
Wildfly	WFLY	5143	0	0	0	0	52	0	0	34	0	0.004712	0.000000	
Wildfly	WFLY	5145	0	0	0	1	99	1	2	42	2	0.005821	0.000277	
Wildfly	WFLY	3099	0	0	0	0	18	1	0	9	0	0.001247	0.000000	
Wildfly	WFLY	6840	0	0	0	0	43	1	0	24	0	0.003326	0.000000	
Wildfly	WFLY	3103	0	0	0	1	27	1	4	15	3	0.002079	0.000416	
Wildfly	WFLY	3104	0	1	1	1	630	11	37	124	37	0.017186	0.005128	
Wildfly	WFLY	5153	0	0	1	1	235	1	2	58	2	0.008039	0.000277	
Wildfly	WFLY	3106	0	0	0	0	51	0	0	20	0	0.002772	0.000000	
Wildfly	WFLY	3108	1	1	1	1	207	6	21	82	19	0.011365	0.002633	
Wildfly	WFLY	2225	0	0	0	1	20	0	4	15	3	0.002079	0.000416	
Wildfly	WFLY	3112	0	0	1	1	267	20	24	118	23	0.016355	0.003188	
Wildfly	WFLY	3118	0	0	0	1	89	0	3	53	3	0.007346	0.000416	
